sample_id,status,max_ram_kb,exec_time_ms,avg_cpu_percent,failed_to_parse,exit_status,nodes,edges,mccabe,density,max_out_degree,max_in_degree,avg_out_degree,avg_in_degree,branching_nodes,merge_nodes,entry_points,exit_points,islands,cycles,detected_entry,reachable_nodes,total_nodes,coverage_percent,max_depth,orphan_nodes
Contract_0x22895ba3ee81ab5f12753bd13b52858f8857d518.evm,ok,18976,10,0.00,false,,96,110,16,0.0121,2,8,1.15,1.15,40,7,1,26,0,true,0,96,96,100.00,13,0
Contract_0x22a39c2dd54b71ac884657bb3e37308abe2d02e1.evm,ok,18972,20,50.00,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x22b3dc63a74620b1caa8be9d3b50a7de461a8346.evm,ok,18956,50,60.00,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x22d6d712482f5a10eeaad70fe09deacd3599d7a7.evm,ok,18996,30,66.67,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x22da3602ce4ae7239c37165f52a666d49b94d22b.evm,ok,18832,10,0.00,false,,58,59,3,0.0178,2,3,1.02,1.02,22,1,1,21,0,false,0,58,58,100.00,12,0
Contract_0x23433f70daf6047ded2479ad7cafc2b843fffd38.evm,ok,18828,10,0.00,false,,18,18,2,0.0588,2,2,1.00,1.00,6,1,1,6,0,false,0,18,18,100.00,12,0
Contract_0x234a049ae3f76ba5c12fb5318062ccfe20c9d388.evm,ok,18848,10,0.00,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x23f8a9d2e968f11de7dd506a0e15b3b67944276d.evm,fail,18964,10,0.00,false,101,,,,,,,,,,,,,,,,,,,,,,
Contract_0x24301E2Bf0333e840745AC284ba502D800b3705e.evm,ok,18796,10,0.00,false,,69,72,5,0.0153,2,4,1.04,1.04,30,2,1,27,0,false,0,69,69,100.00,17,0
Contract_0x248a0316d862f6C7945067F8bD12C035BB4A12D5.evm,ok,18760,10,100.00,false,,214,232,20,0.0051,4,4,1.08,1.08,85,14,1,70,0,true,0,214,214,100.00,27,0
Contract_0x24d6193066d21d36938dc336322c64034af202d9.evm,ok,18912,20,50.00,false,,182,200,20,0.0061,4,4,1.10,1.10,69,14,1,54,0,true,0,182,182,100.00,25,0
Contract_0x24f0bb6c9b2c3db66603fa0ec07ab0cf55cdd387.evm,ok,18932,10,0.00,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x251f752b85a9f7e1b3c42d802715b5d7a8da3165.evm,ok,18928,20,50.00,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x26f57f35a4ae934df990e7ccd9172c4c3e14f286.evm,ok,18932,20,50.00,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x27750e6D41Aef99501eBC256538c6A13a254Ea15.evm,ok,18968,10,0.00,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x277aee1ecba0034d24b9dfac5c866ff696fec087.evm,ok,18980,10,0.00,false,,159,200,43,0.0080,6,4,1.26,1.26,63,31,1,26,0,true,0,159,159,100.00,22,0
Contract_0x2867e2d426c091c07d5d32fdbd58bd8b0259b092.evm,ok,18952,40,75.00,false,,1102,1455,355,0.0012,99,99,1.32,1.32,249,48,1,198,0,true,0,1102,1102,100.00,40,0
